id,role,salary,status
1359571a,Security Expert,$142k,Open
aa942811,Security Expert,$97k,Open
353629f7,Security Expert,$92k,Open
2218049e,Security Expert,$120k,Open
c028d79e,Security Expert,$105k,Open
c4090fc2,Security Expert,$113k,Open
f122c959,Security Expert,$88k,Open
6b22f42a,Security Expert,$87k,Open
bdc426e2,Security Expert,$99k,Open
5bcc59e0,Security Expert,$149k,Open
bf5761e1,Security Expert,$100k,Open
ce890104,Security Expert,$148k,Open
368f5607,Security Expert,$94k,Open
749b68fd,Security Expert,$80k,Open
36730b5e,Security Expert,$140k,Open
3eb15daf,Security Expert,$82k,Open
1365b09e,Security Expert,$85k,Open
eecb0401,Security Expert,$82k,Open
b9e1ef6f,Security Expert,$128k,Open
7fdfc574,Security Expert,$93k,Open
d97daead,Security Expert,$143k,Open
5caa6df7,Security Expert,$130k,Open
2dc385bf,Security Expert,$115k,Open
d018fe6c,Security Expert,$114k,Open
75633619,Security Expert,$103k,Open
ea2a8bb9,Security Expert,$150k,Open
2ca5890d,Security Expert,$130k,Open
cf799330,Security Expert,$144k,Open
9dd0fe9b,Security Expert,$113k,Open
73a80bb8,Security Expert,$130k,Open
b50cac7f,Security Expert,$136k,Open
08589c85,Security Expert,$139k,Open
dc4f71c1,Security Expert,$124k,Open
e6d0364b,Security Expert,$144k,Open
78ff3cab,Security Expert,$128k,Open
c29f3bc0,Security Expert,$112k,Open
51dde8e3,Security Expert,$94k,Open
c5a0a60a,Security Expert,$100k,Open
3e5d8dd7,Security Expert,$118k,Open
47cfeb3d,Security Expert,$139k,Open
73ce01de,Security Expert,$109k,Open
f2141931,Security Expert,$86k,Open
6f9128db,Security Expert,$118k,Open
b5bb505b,Security Expert,$89k,Open
93522f98,Security Expert,$91k,Open
835a1031,Security Expert,$137k,Open
4c17dc34,Security Expert,$133k,Open
68c84548,Security Expert,$85k,Open
acdb91d3,Security Expert,$111k,Open
e3d5aa4a,Security Expert,$82k,Open
022dff5f,Security Expert,$137k,Open
d1e87503,Security Expert,$102k,Open
f5a403d8,Security Expert,$100k,Open
4112edfc,Security Expert,$132k,Open
c2016da4,Security Expert,$83k,Open
5dedc529,Security Expert,$126k,Open
bde57744,Security Expert,$86k,Open
5b9d1684,Security Expert,$83k,Open
d7f211b1,Security Expert,$126k,Open
da76f379,Security Expert,$103k,Open
e6b1a0de,Security Expert,$137k,Open
42329c9c,Security Expert,$95k,Open
c7ff01fc,Security Expert,$90k,Open
89e0c15c,Security Expert,$103k,Open
f4af7d67,Security Expert,$142k,Open
1f8cb150,Security Expert,$125k,Open
46271a61,Security Expert,$92k,Open
4b9a0da6,Security Expert,$140k,Open
55723131,Security Expert,$89k,Open
910ca9a1,Security Expert,$109k,Open
0f01ab3d,Security Expert,$103k,Open
13ac73a3,Security Expert,$91k,Open
09ef407d,Security Expert,$110k,Open
1e846669,Security Expert,$125k,Open
1f108c0d,Security Expert,$103k,Open
69c4c4ff,Security Expert,$116k,Open
5a61bac7,Security Expert,$148k,Open
906dab7f,Security Expert,$127k,Open
07cccf70,Security Expert,$119k,Open
24754587,Security Expert,$105k,Open
2e210cf9,Security Expert,$108k,Open
218b83ae,Security Expert,$113k,Open
ce2ba124,Security Expert,$101k,Open
7d9f08b5,Security Expert,$127k,Open
5b5b5731,Security Expert,$106k,Open
255630cd,Security Expert,$127k,Open
6fa7f708,Security Expert,$101k,Open
b0cde386,Security Expert,$84k,Open
7c86c701,Security Expert,$129k,Open
6535e44e,Security Expert,$146k,Open
e9b74872,Security Expert,$95k,Open
1d4d3100,Security Expert,$130k,Open
3d80819f,Security Expert,$106k,Open
f7f18b0d,Security Expert,$81k,Open
f8e195bb,Security Expert,$90k,Open
3315ed33,Security Expert,$111k,Open
83316df0,Security Expert,$140k,Open
f43d0e10,Security Expert,$149k,Open
290a7e4d,Security Expert,$141k,Open
e7ad5320,Security Expert,$109k,Open
03c06454,Security Expert,$106k,Open
8ded716b,Security Expert,$102k,Open
eda53c90,Security Expert,$142k,Open
deb180d7,Security Expert,$116k,Open
72663f4e,Security Expert,$108k,Open
301a809d,Security Expert,$99k,Open
89a1823e,Security Expert,$88k,Open
c8e37b14,Security Expert,$101k,Open
8e929b29,Security Expert,$148k,Open
5e78db62,Security Expert,$146k,Open
0222a63d,Security Expert,$116k,Open
0e9046ab,Security Expert,$136k,Open
0783cab3,Security Expert,$143k,Open
df73d689,Security Expert,$148k,Open
668f8964,Security Expert,$90k,Open
e500283e,Security Expert,$119k,Open
ba81331d,Security Expert,$107k,Open
321da08c,Security Expert,$102k,Open
1a2dc36c,Security Expert,$129k,Open
3bdef0a9,Security Expert,$142k,Open
aa9d3dbc,Security Expert,$149k,Open
69403b05,Security Expert,$86k,Open
97bb9b21,Security Expert,$111k,Open
88a31eb0,Security Expert,$130k,Open
dfac02c8,Security Expert,$141k,Open
ea763db0,Security Expert,$85k,Open
d18c9323,Security Expert,$123k,Open
ff09bf90,Security Expert,$136k,Open
5bab3226,Security Expert,$95k,Open
c28f3973,Security Expert,$96k,Open
4feb3fdc,Security Expert,$108k,Open
89d3d3de,Security Expert,$107k,Open
c6d35c9f,Security Expert,$117k,Open
240c36b4,Security Expert,$137k,Open
03771af2,Security Expert,$87k,Open
f746b9ee,Security Expert,$91k,Open
e144ffc1,Security Expert,$111k,Open
e499b754,Security Expert,$86k,Open
3ecd6ad2,Security Expert,$130k,Open
da0a922d,Security Expert,$95k,Open
89fa510f,Security Expert,$89k,Open
b80b673f,Security Expert,$143k,Open
543df332,Security Expert,$135k,Open
0905b9c5,Security Expert,$101k,Open
bff303d2,Security Expert,$91k,Open
b9fc6b73,Security Expert,$103k,Open
dd4d02cf,Security Expert,$107k,Open
ef448628,Security Expert,$112k,Open
261a7538,Security Expert,$129k,Open
812a2b93,Security Expert,$86k,Open
3e18d749,Security Expert,$121k,Open
f8ec49f3,Security Expert,$82k,Open
6f13c5ad,Security Expert,$86k,Open
4bf564ab,Security Expert,$113k,Open
8b86defa,Security Expert,$88k,Open
60ba914b,Security Expert,$104k,Open
cae3e3f9,Security Expert,$141k,Open
f78ce999,Security Expert,$134k,Open
f80155e1,Security Expert,$144k,Open
25c52928,Security Expert,$80k,Open
0d68c779,Security Expert,$110k,Open
ae1af29b,Security Expert,$93k,Open
a59b59fa,Security Expert,$144k,Open
28d47c20,Security Expert,$115k,Open
066351e7,Security Expert,$120k,Open
0c26c7de,Security Expert,$101k,Open
f584739d,Security Expert,$82k,Open
25545c3e,Security Expert,$141k,Open
5e04b8f4,Security Expert,$147k,Open
a4f1bede,Security Expert,$113k,Open
5eed3a18,Security Expert,$88k,Open
f8481cfe,Security Expert,$109k,Open
32ba6bbe,Security Expert,$97k,Open
96d15a2f,Security Expert,$135k,Open
0cc3c34c,Security Expert,$114k,Open
a143a1af,Security Expert,$91k,Open
27e49677,Security Expert,$94k,Open
07696a12,Security Expert,$122k,Open
46303146,Security Expert,$86k,Open
9d747af2,Security Expert,$88k,Open
b57a14ae,Security Expert,$94k,Open
6cac32fd,Security Expert,$85k,Open
ebb3435a,Security Expert,$84k,Open
acbe9b3a,Security Expert,$134k,Open
d3d9459b,Security Expert,$144k,Open
4b100336,Security Expert,$100k,Open
42076010,Security Expert,$82k,Open
35b37fc6,Security Expert,$119k,Open
15dcbf72,Security Expert,$118k,Open
3e5580e7,Security Expert,$90k,Open
66c542e6,Security Expert,$122k,Open
a0381b7e,Security Expert,$105k,Open
5b40fffe,Security Expert,$102k,Open
59e81255,Security Expert,$132k,Open
916f8003,Security Expert,$129k,Open
4a876c52,Security Expert,$125k,Open
f02eaa57,Security Expert,$149k,Open
3cc67509,Security Expert,$91k,Open
1a2a6c11,Security Expert,$125k,Open
ea484646,Security Expert,$95k,Open
c7485c3e,Security Expert,$100k,Open
447268f5,Security Expert,$113k,Open
c9e3c2c3,Security Expert,$113k,Open
4b9d9319,Security Expert,$94k,Open
654af247,Security Expert,$142k,Open
48cfa60f,Security Expert,$82k,Open
b2ee3db1,Security Expert,$126k,Open
0d4afe91,Security Expert,$136k,Open
fd3f25ef,Security Expert,$98k,Open
30e18caa,Security Expert,$129k,Open
b0fb6d19,Security Expert,$121k,Open
9c82058c,Security Expert,$82k,Open
0069fa93,Security Expert,$117k,Open
2c557b1b,Security Expert,$95k,Open
93413684,Security Expert,$124k,Open
095af5ec,Security Expert,$97k,Open
a745831b,Security Expert,$89k,Open
5b4fa0f5,Security Expert,$96k,Open
01c83376,Security Expert,$127k,Open
fca57f8b,Security Expert,$80k,Open
a3ce6604,Security Expert,$129k,Open
8e9fa3b5,Security Expert,$105k,Open
428ac361,Security Expert,$148k,Open
96a2653b,Security Expert,$111k,Open
1b85b6d9,Security Expert,$131k,Open
3f5ad03a,Security Expert,$133k,Open
8f5b53cb,Security Expert,$110k,Open
1d7e5f56,Security Expert,$132k,Open
301cbcac,Security Expert,$131k,Open
25926b33,Security Expert,$131k,Open
c72974fb,Security Expert,$106k,Open
a72b0a6d,Security Expert,$81k,Open
f3e8b6e0,Security Expert,$119k,Open
6ebbb374,Security Expert,$82k,Open
a8091560,Security Expert,$99k,Open
abbfa377,Security Expert,$92k,Open
21ce1164,Security Expert,$110k,Open
def78027,Security Expert,$100k,Open
55c7ff63,Security Expert,$81k,Open
8fcb7603,Security Expert,$80k,Open
eddc69db,Security Expert,$141k,Open
a7a4b7ed,Security Expert,$150k,Open
684af7f1,Security Expert,$96k,Open
ff661512,Security Expert,$87k,Open
2a1d0533,Security Expert,$116k,Open
081848b7,Security Expert,$119k,Open
3a3f7042,Security Expert,$122k,Open
44613513,Security Expert,$140k,Open
30454da5,Security Expert,$136k,Open
f9633c85,Security Expert,$93k,Open
e69cc75e,Security Expert,$128k,Open
c40c0886,Security Expert,$95k,Open
a289ac70,Security Expert,$112k,Open
22b010b2,Security Expert,$126k,Open
d4afbda6,Security Expert,$93k,Open
b16ad86f,Security Expert,$119k,Open
eec1b3da,Security Expert,$148k,Open
91c876f4,Security Expert,$82k,Open
45b0af4a,Security Expert,$143k,Open
8c48f402,Security Expert,$128k,Open
1c44b6b3,Security Expert,$90k,Open
f080560c,Security Expert,$81k,Open
aa4db89f,Security Expert,$83k,Open
302ca22a,Security Expert,$132k,Open
51c370c3,Security Expert,$136k,Open
9e5e0851,Security Expert,$98k,Open
a9cace65,Security Expert,$94k,Open
5692e626,Security Expert,$138k,Open
1a8d810e,Security Expert,$135k,Open
c9e338d3,Security Expert,$110k,Open
7b29c03c,Security Expert,$90k,Open
8a63c9fd,Security Expert,$126k,Open
c9cd56e9,Security Expert,$139k,Open
b2dd26a0,Security Expert,$120k,Open
f76db585,Security Expert,$116k,Open
83419452,Security Expert,$114k,Open
0ec088b7,Security Expert,$91k,Open
a116c35e,Security Expert,$88k,Open
d674b19a,Security Expert,$143k,Open
345f0c71,Security Expert,$115k,Open
2ce79925,Security Expert,$134k,Open
ddd078d5,Security Expert,$90k,Open
4aadd934,Security Expert,$103k,Open
137d9854,Security Expert,$125k,Open
d28efbc4,Security Expert,$122k,Open
7441322e,Security Expert,$116k,Open
832264a9,Security Expert,$87k,Open
e64f8f26,Security Expert,$114k,Open
36505d3c,Security Expert,$88k,Open
6c22de10,Security Expert,$127k,Open
5a875072,Security Expert,$107k,Open
c087105a,Security Expert,$147k,Open
8d9285ef,Security Expert,$101k,Open
e10a05ae,Security Expert,$137k,Open
76a435d3,Security Expert,$127k,Open
4178e960,Security Expert,$118k,Open
af882feb,Security Expert,$150k,Open
ae701a0f,Security Expert,$140k,Open
98f107c2,Security Expert,$87k,Open
5b63431c,Security Expert,$150k,Open
e9469c53,Security Expert,$118k,Open
7d98ff61,Security Expert,$85k,Open
d6b78330,Security Expert,$106k,Open
9c8222de,Security Expert,$101k,Open
1a457a17,Security Expert,$137k,Open
1c5daa68,Security Expert,$120k,Open
8e0d0694,Security Expert,$143k,Open
416aa591,Security Expert,$116k,Open
bd31c5a3,Security Expert,$131k,Open
8ccf2694,Security Expert,$144k,Open
91650397,Security Expert,$121k,Open
34f781fc,Security Expert,$118k,Open
3062a4e7,Security Expert,$97k,Open
e1060553,Security Expert,$127k,Open
dda4728a,Security Expert,$148k,Open
f844bb55,Security Expert,$150k,Open
889bee25,Security Expert,$143k,Open
95ff6307,Security Expert,$121k,Open
ab5e85c8,Security Expert,$92k,Open
f5c0d375,Security Expert,$119k,Open
0898a6bd,Security Expert,$102k,Open
47ceea57,Security Expert,$109k,Open
d662a77e,Security Expert,$150k,Open
77feddc1,Security Expert,$119k,Open
a366b25c,Security Expert,$89k,Open
62081ed2,Security Expert,$111k,Open
0575e00a,Security Expert,$91k,Open
6967299f,Security Expert,$129k,Open
9e10539e,Security Expert,$145k,Open
371b5a7d,Security Expert,$124k,Open
dab7610f,Security Expert,$107k,Open
d2fa4560,Security Expert,$147k,Open
c76962f8,Security Expert,$81k,Open
2abc5c4f,Security Expert,$135k,Open
1e32e12d,Security Expert,$82k,Open
97db193e,Security Expert,$138k,Open
c8101f85,Security Expert,$105k,Open
f6bd4521,Security Expert,$148k,Open
966791ca,Security Expert,$140k,Open
0dd34357,Security Expert,$147k,Open
29f5c077,Security Expert,$132k,Open
f8104a8b,Security Expert,$112k,Open
fc4c8988,Security Expert,$87k,Open
6a57b46f,Security Expert,$104k,Open
27d7a933,Security Expert,$93k,Open
a6b2459a,Security Expert,$106k,Open
5472fbf6,Security Expert,$85k,Open
f587ad56,Security Expert,$104k,Open
6f85b46c,Security Expert,$94k,Open
9440c260,Security Expert,$105k,Open
902ebf41,Security Expert,$128k,Open
5c26d062,Security Expert,$139k,Open
5c8e988f,Security Expert,$110k,Open
9da92bc6,Security Expert,$138k,Open
3db794d2,Security Expert,$147k,Open
6e73da22,Security Expert,$125k,Open
cc397963,Security Expert,$145k,Open
f3ea13df,Security Expert,$94k,Open
570603c4,Security Expert,$95k,Open
37346a5a,Security Expert,$145k,Open
ba43442c,Security Expert,$127k,Open
e689311b,Security Expert,$124k,Open
6faa610d,Security Expert,$147k,Open
76b9980b,Security Expert,$119k,Open
11abff12,Security Expert,$101k,Open
d17110e8,Security Expert,$91k,Open
18f9a982,Security Expert,$122k,Open
5a82d304,Security Expert,$82k,Open
91dea332,Security Expert,$96k,Open
901970b7,Security Expert,$146k,Open
b70f1966,Security Expert,$120k,Open
aba3aec3,Security Expert,$136k,Open
cd69357b,Security Expert,$121k,Open
0067037f,Security Expert,$134k,Open
9e94a459,Security Expert,$107k,Open
e6bfcae2,Security Expert,$117k,Open
3953f4db,Security Expert,$102k,Open
061c5a83,Security Expert,$135k,Open
6351e9f8,Security Expert,$141k,Open
59c5e8b3,Security Expert,$123k,Open
8a68dfb0,Security Expert,$90k,Open
0fc23af2,Security Expert,$80k,Open
2a0d33c9,Security Expert,$124k,Open
489a5f57,Security Expert,$125k,Open
99e04ab8,Security Expert,$86k,Open
712503ca,Security Expert,$118k,Open
0d07b354,Security Expert,$104k,Open
a93ebd27,Security Expert,$85k,Open
3378dc97,Security Expert,$109k,Open
451f35bc,Security Expert,$145k,Open
868d3173,Security Expert,$123k,Open
179f9bb8,Security Expert,$82k,Open
4a911acf,Security Expert,$128k,Open
6d912a61,Security Expert,$148k,Open
cbb5a98e,Security Expert,$93k,Open
f38b0474,Security Expert,$117k,Open
2dbe5009,Security Expert,$148k,Open
303de9a6,Security Expert,$97k,Open
eb4351c2,Security Expert,$112k,Open
00707a63,Security Expert,$138k,Open
232a99ac,Security Expert,$89k,Open
a86252f0,Security Expert,$111k,Open
f3882a80,Security Expert,$81k,Open
e5bed0fd,Security Expert,$95k,Open
5929260b,Security Expert,$129k,Open
10754a38,Security Expert,$111k,Open
6cb30969,Security Expert,$117k,Open
daa04e21,Security Expert,$105k,Open
df9125ad,Security Expert,$132k,Open
1f43276f,Security Expert,$104k,Open
8a4458f9,Security Expert,$96k,Open
73bca89d,Security Expert,$99k,Open
7e2c5415,Security Expert,$95k,Open
aaed7313,Security Expert,$119k,Open
c458eb8c,Security Expert,$115k,Open
858124b3,Security Expert,$117k,Open
63e925f6,Security Expert,$148k,Open
60c1a21c,Security Expert,$135k,Open
4d1817e6,Security Expert,$150k,Open
d20f7d3a,Security Expert,$138k,Open
f5754ddd,Security Expert,$136k,Open
ec8e2879,Security Expert,$126k,Open
8b920394,Security Expert,$149k,Open
27a1441f,Security Expert,$81k,Open
554eed46,Security Expert,$101k,Open
1c5f2fdf,Security Expert,$118k,Open
53daf0c9,Security Expert,$149k,Open
23dca5a1,Security Expert,$108k,Open
3d2f13bb,Security Expert,$146k,Open
66d6d795,Security Expert,$112k,Open
945051ba,Security Expert,$111k,Open
e6e20dd9,Security Expert,$139k,Open
ac76b1b6,Security Expert,$114k,Open
49b641a1,Security Expert,$141k,Open
d02e41be,Security Expert,$114k,Open
821e8518,Security Expert,$88k,Open
b767d458,Security Expert,$103k,Open
68fc3b25,Security Expert,$86k,Open
868d444a,Security Expert,$81k,Open
b8a56ceb,Security Expert,$142k,Open
af575220,Security Expert,$139k,Open
b5d72ecf,Security Expert,$142k,Open
1a5f7644,Security Expert,$113k,Open
a3417ca6,Security Expert,$85k,Open
b2de1515,Security Expert,$106k,Open
97d2dfb6,Security Expert,$110k,Open
fc6a56b1,Security Expert,$116k,Open
9130481e,Security Expert,$103k,Open
9176a15d,Security Expert,$99k,Open
5fd57517,Security Expert,$118k,Open
f1091173,Security Expert,$92k,Open
4a2133a6,Security Expert,$128k,Open
2f2ec9fe,Security Expert,$109k,Open
e2b9d33d,Security Expert,$91k,Open
20ce4593,Security Expert,$102k,Open
97ed38b9,Security Expert,$100k,Open
fdd74107,Security Expert,$116k,Open
f47d684a,Security Expert,$134k,Open
a8b6d512,Security Expert,$141k,Open
fd4bb71e,Security Expert,$134k,Open
471a5932,Security Expert,$116k,Open
780881c3,Security Expert,$106k,Open
99c8375d,Security Expert,$132k,Open
b9e8d664,Security Expert,$150k,Open
6506f755,Security Expert,$101k,Open
0aadbb03,Security Expert,$80k,Open
f4b1aad4,Security Expert,$108k,Open
2e70c760,Security Expert,$144k,Open
c2ebc34f,Security Expert,$97k,Open
02d631a6,Security Expert,$113k,Open
ea745493,Security Expert,$88k,Open
a558c32a,Security Expert,$85k,Open
094049aa,Security Expert,$115k,Open
9d3e2a8d,Security Expert,$132k,Open
7e9e1ea0,Security Expert,$87k,Open
434e536b,Security Expert,$81k,Open
05495f3b,Security Expert,$116k,Open
8584d920,Security Expert,$88k,Open
3275f156,Security Expert,$91k,Open
55d39ead,Security Expert,$141k,Open
27fbc070,Security Expert,$130k,Open
5dd653be,Security Expert,$120k,Open
1b529406,Security Expert,$99k,Open
ce89e489,Security Expert,$83k,Open
445ffa3b,Security Expert,$143k,Open
8527ddbe,Security Expert,$120k,Open
0c937df6,Security Expert,$138k,Open
a3750b50,Security Expert,$118k,Open
a10548e5,Security Expert,$81k,Open
0c5fc19f,Security Expert,$99k,Open
648cf5bb,Security Expert,$143k,Open
2c45af75,Security Expert,$118k,Open
4fe4e1f1,Security Expert,$121k,Open
e37679a4,Security Expert,$118k,Open
f28984eb,Security Expert,$118k,Open
d79a0690,Security Expert,$129k,Open
dc510871,Security Expert,$106k,Open
871d1489,Security Expert,$103k,Open
dab786d8,Security Expert,$84k,Open
e9d26ad0,Security Expert,$144k,Open
7d7d1ef6,Security Expert,$109k,Open
bff426e8,Security Expert,$122k,Open
e2f2136c,Security Expert,$103k,Open
b2d5fc52,Security Expert,$127k,Open
7809be2b,Security Expert,$108k,Open
3169a91b,Security Expert,$138k,Open
cd464add,Security Expert,$93k,Open
76a840cd,Security Expert,$150k,Open
b45ae789,Security Expert,$115k,Open
