shard_id,storage_location,link_url,allocated_size
SHARD-fa72ae61-735d-457f-aa4a-315c98ebd88c,s3://bucket/block_5706,url_5706,76 GB
SHARD-40acd4d0-677e-48f8-a9af-84a6715446dd,s3://bucket/block_5707,url_5707,13 GB
SHARD-16f7daa0-6bbd-4469-ae8f-383bf47e0b98,s3://bucket/block_5708,url_5708,62 GB
SHARD-0502a616-a914-4823-ad66-c99557878d9c,s3://bucket/block_5709,url_5709,15 GB
SHARD-27139219-e93c-43cb-a2aa-7e7d0968ee96,s3://bucket/block_5710,url_5710,36 GB
SHARD-cc65da74-cfaf-4297-8d2b-959cdfc0b36f,s3://bucket/block_5711,url_5711,36 GB
SHARD-46b38d15-6513-46a5-a758-872a8a905e37,s3://bucket/block_5712,url_5712,57 GB
SHARD-ce464511-c311-43ef-9336-a7c7eec36e9b,s3://bucket/block_5713,url_5713,74 GB
SHARD-b8287a89-7a66-4fc1-8aac-52132c9ece6e,s3://bucket/block_5714,url_5714,77 GB
SHARD-4be130fa-8f36-45e1-81b5-16b6f60542d5,s3://bucket/block_5715,url_5715,23 GB
SHARD-09b5213d-f5d6-4a39-b1ea-79d2b2579f42,s3://bucket/block_5716,url_5716,55 GB
SHARD-a6b42d37-4b5d-437b-9359-31c84876da06,s3://bucket/block_5717,url_5717,14 GB
SHARD-55449f52-3afe-4dcc-ace2-45e68479f898,s3://bucket/block_5718,url_5718,17 GB
SHARD-49595da0-4caa-43d4-bf27-4b6676bf8f7d,s3://bucket/block_5719,url_5719,58 GB
SHARD-09f4f20f-75a6-4301-a4e3-98369b5d0f67,s3://bucket/block_5720,url_5720,81 GB
SHARD-f92c8e1c-28b3-44b1-8c61-c2b78b409b36,s3://bucket/block_5721,url_5721,72 GB
SHARD-b554e063-beed-4c34-9e6c-88a8e7ddaac3,s3://bucket/block_5722,url_5722,16 GB
SHARD-81176529-2fd3-4c02-aff8-066186d6573e,s3://bucket/block_5723,url_5723,68 GB
SHARD-03a818b7-9b35-489a-a708-14a066835a8f,s3://bucket/block_5724,url_5724,58 GB
SHARD-f304687f-34e3-4f00-b302-b888366dc405,s3://bucket/block_5725,url_5725,35 GB
SHARD-2d1ca27c-5bb2-47d1-a7ba-218cb83f425e,s3://bucket/block_5726,url_5726,55 GB
SHARD-bab4024b-45f2-4629-b28e-a6f93f96ad4c,s3://bucket/block_5727,url_5727,94 GB
SHARD-f8aa7493-2271-4f63-982b-c67e1fa53b1b,s3://bucket/block_5728,url_5728,11 GB
SHARD-c8266641-e894-448d-9f14-ac8367b247c8,s3://bucket/block_5729,url_5729,59 GB
SHARD-968113ad-f7e3-44c1-a574-610a4a0a2bef,s3://bucket/block_5730,url_5730,81 GB
SHARD-6587bc68-e51f-49ad-82dd-1d2eec8471fc,s3://bucket/block_5731,url_5731,82 GB
SHARD-c9d81c7f-fb61-4f85-8ebd-ae09143e49ef,s3://bucket/block_5732,url_5732,99 GB
SHARD-7d65aa7f-8140-4c0c-bb4b-b408905f1622,s3://bucket/block_5733,url_5733,33 GB
SHARD-d0487342-9b1e-40bc-8611-67e9f0d0a558,s3://bucket/block_5734,url_5734,75 GB
SHARD-a6b9b0a9-97b3-4112-9e45-8e9ec6859eff,s3://bucket/block_5735,url_5735,30 GB
SHARD-4129e5eb-7591-482a-acc6-c262fcc6dde7,s3://bucket/block_5736,url_5736,20 GB
SHARD-ac04461f-f379-4ac4-add4-355c25e953e1,s3://bucket/block_5737,url_5737,75 GB
SHARD-ea681f79-2cff-4948-941f-66b052818865,s3://bucket/block_5738,url_5738,86 GB
SHARD-d70b56b6-6663-4350-9617-f0fecbc0a513,s3://bucket/block_5739,url_5739,12 GB
SHARD-fdba9687-ac82-4f22-8247-ef686590fea5,s3://bucket/block_5740,url_5740,9 GB
SHARD-9ea8821b-a60f-4fe7-8a57-f23db8459753,s3://bucket/block_5741,url_5741,53 GB
SHARD-bf7f593d-99b5-4a73-a3ab-e8fcdbb343e2,s3://bucket/block_5742,url_5742,95 GB
SHARD-a6950800-25bd-4c88-a892-73867eb9ccfe,s3://bucket/block_5743,url_5743,1 GB
SHARD-37de7b43-62de-473d-b1e6-f33f0ab5f741,s3://bucket/block_5744,url_5744,21 GB
SHARD-0e52fb16-c28b-4390-bd9f-dca56e98eecf,s3://bucket/block_5745,url_5745,65 GB
SHARD-fabaef53-c405-450c-9960-51734d029c51,s3://bucket/block_5746,url_5746,16 GB
SHARD-071b612d-1289-40fc-82cf-80c78aefd891,s3://bucket/block_5747,url_5747,75 GB
SHARD-a10aa6a6-fc3a-4cdd-af9c-15168528fa73,s3://bucket/block_5748,url_5748,19 GB
SHARD-15325166-366e-4dba-a9a3-07525598cf54,s3://bucket/block_5749,url_5749,8 GB
SHARD-a7df3230-f5c9-482a-92f5-2b33f68ebc2a,s3://bucket/block_5750,url_5750,8 GB
SHARD-b386c315-79e1-4c88-8748-b17b63d08744,s3://bucket/block_5751,url_5751,91 GB
SHARD-a36af01a-aca6-49ee-9516-da6f9e90e356,s3://bucket/block_5752,url_5752,86 GB
SHARD-5d196c4a-c508-4d86-96ad-4447724279f8,s3://bucket/block_5753,url_5753,66 GB
SHARD-b1f80adc-fd71-4ca3-846a-d4c7eb0307ac,s3://bucket/block_5754,url_5754,79 GB
SHARD-3047baf6-12b7-4260-a4f3-64fa384cef8c,s3://bucket/block_5755,url_5755,5 GB
SHARD-4a4ed641-11de-43fb-bc5b-fcaf1c7f46f7,s3://bucket/block_5756,url_5756,20 GB
SHARD-3e49616a-d0c3-4dea-ba79-07c5e77c31a0,s3://bucket/block_5757,url_5757,28 GB
SHARD-954f931e-3bb7-4cfe-a509-67a9ee483f01,s3://bucket/block_5758,url_5758,62 GB
SHARD-88815344-36cd-45b6-b750-53e6ecf1fafa,s3://bucket/block_5759,url_5759,23 GB
SHARD-61a83194-48b9-4f08-8017-421d5a3a07a5,s3://bucket/block_5760,url_5760,57 GB
SHARD-3e6960aa-5345-4dfb-8d8b-122eb4e06566,s3://bucket/block_5761,url_5761,59 GB
SHARD-01b52e26-6c39-433f-8de7-87040f3c62d8,s3://bucket/block_5762,url_5762,2 GB
SHARD-7d05aec7-bd07-4b84-8df0-ca2a7eecb687,s3://bucket/block_5763,url_5763,94 GB
SHARD-305416d6-de51-4498-99cd-768bc4c0e0c2,s3://bucket/block_5764,url_5764,72 GB
SHARD-77ba0834-82be-4eb2-ae55-ef9781a9233e,s3://bucket/block_5765,url_5765,11 GB
SHARD-576e180d-1cc7-4b8e-90c7-84070ae8755b,s3://bucket/block_5766,url_5766,10 GB
SHARD-1576c97f-f61a-4e78-b713-9de550426c33,s3://bucket/block_5767,url_5767,7 GB
SHARD-bd03163a-3a92-47e8-b1bb-5e9aea7c7855,s3://bucket/block_5768,url_5768,7 GB
SHARD-e71c2e3b-43ad-43ac-b005-328ed467eadf,s3://bucket/block_5769,url_5769,55 GB
SHARD-811458fe-8215-4a74-82e9-f21bb447269d,s3://bucket/block_5770,url_5770,67 GB
SHARD-330745b6-93d3-47dc-bd82-f3e414a152f0,s3://bucket/block_5771,url_5771,79 GB
SHARD-bd3453b8-a742-4367-923b-e85d25e5fcdb,s3://bucket/block_5772,url_5772,18 GB
SHARD-3d828573-c745-4609-b43a-5a80c835f253,s3://bucket/block_5773,url_5773,95 GB
SHARD-75201d39-4238-4e34-b0ab-773428156a92,s3://bucket/block_5774,url_5774,78 GB
SHARD-73a73c19-a3b6-444d-8dba-880c5e573c75,s3://bucket/block_5775,url_5775,85 GB
SHARD-aa37015c-1b04-42f7-a6d6-7debed461d2d,s3://bucket/block_5776,url_5776,38 GB
SHARD-8f00899b-712a-4d91-a28f-0af9521b4e32,s3://bucket/block_5777,url_5777,81 GB
SHARD-8f132739-ccdc-475f-9136-8550e384b3e7,s3://bucket/block_5778,url_5778,12 GB
SHARD-fa2d5991-e9d1-4501-bb3a-1af72fdfc9eb,s3://bucket/block_5779,url_5779,73 GB
SHARD-0997a76e-2c38-4703-9eea-e27a4bd317a9,s3://bucket/block_5780,url_5780,100 GB
SHARD-ebadbefb-4308-4998-96b9-804d65f895dd,s3://bucket/block_5781,url_5781,98 GB
SHARD-e87e7d7c-ad08-4476-a077-a77ddb05adbf,s3://bucket/block_5782,url_5782,45 GB
SHARD-c381b56e-c73f-429d-85bd-e92ade865d3e,s3://bucket/block_5783,url_5783,33 GB
SHARD-f54d396f-d0ea-4473-a2c5-f9b5b908c165,s3://bucket/block_5784,url_5784,82 GB
SHARD-19641474-1701-45cc-b4be-81659958956e,s3://bucket/block_5785,url_5785,100 GB
SHARD-06782968-d954-40dc-a028-e31244bac199,s3://bucket/block_5786,url_5786,5 GB
SHARD-99633ef6-5adf-4c29-8376-f688f097e510,s3://bucket/block_5787,url_5787,78 GB
SHARD-6a1b597c-5a07-4fa6-bb11-2d2291054003,s3://bucket/block_5788,url_5788,63 GB
SHARD-2fc7dff7-b80f-45f9-90fe-b896f5548308,s3://bucket/block_5789,url_5789,49 GB
SHARD-88beb4c3-ac51-4542-b326-a699b1bcf8bf,s3://bucket/block_5790,url_5790,79 GB
SHARD-d892f7dc-d995-473e-ac78-c046b7a6e0d2,s3://bucket/block_5791,url_5791,31 GB
SHARD-19931b62-29ea-400e-906c-5e921b078f4c,s3://bucket/block_5792,url_5792,98 GB
SHARD-37cbac84-9554-4528-a1bc-9e93017a5772,s3://bucket/block_5793,url_5793,93 GB
SHARD-72a46b49-6101-4706-a6c8-9e94a7285f53,s3://bucket/block_5794,url_5794,96 GB
SHARD-38f8690f-022f-44be-a0a8-8ca4850f1a1f,s3://bucket/block_5795,url_5795,35 GB
SHARD-7a192cd2-8d8c-4e88-88c2-64336701da11,s3://bucket/block_5796,url_5796,19 GB
SHARD-ba61606c-40b8-4c86-a17a-c29514d137e3,s3://bucket/block_5797,url_5797,8 GB
SHARD-5b5f037e-df12-4beb-b7a6-1ca9cd6814fe,s3://bucket/block_5798,url_5798,52 GB
SHARD-ad54da4d-2202-4a56-b3aa-e0db6c2cf261,s3://bucket/block_5799,url_5799,75 GB
SHARD-43096120-fcb2-41bc-af5b-3dda248d408e,s3://bucket/block_5800,url_5800,13 GB
SHARD-a3dd2194-b105-4d2d-94f1-16290e04cd24,s3://bucket/block_5801,url_5801,41 GB
SHARD-92762189-ce59-4893-8e36-1f07ae793460,s3://bucket/block_5802,url_5802,69 GB
SHARD-b3e56826-7a73-4aba-9ba9-dbfc52152aa7,s3://bucket/block_5803,url_5803,7 GB
SHARD-3c9074d0-242f-4f56-b164-0ca80faa9b4b,s3://bucket/block_5804,url_5804,32 GB
SHARD-1ba56181-4bb9-4581-991f-0f5491a64b0f,s3://bucket/block_5805,url_5805,39 GB
SHARD-90c29632-6111-4ee0-ae25-839f50f6a7ba,s3://bucket/block_5806,url_5806,94 GB
SHARD-9e37110a-51d2-4208-b0d9-7e92f2a444cb,s3://bucket/block_5807,url_5807,45 GB
SHARD-5833743a-0943-466d-bec8-96e7a2d24aeb,s3://bucket/block_5808,url_5808,73 GB
SHARD-e1c18cee-614e-46d3-a336-aaba8b90fa36,s3://bucket/block_5809,url_5809,61 GB
SHARD-def5f309-5c56-46bd-932d-86d96c7b82cb,s3://bucket/block_5810,url_5810,22 GB
SHARD-f4645307-07f6-48d5-bed8-571e6300384d,s3://bucket/block_5811,url_5811,55 GB
SHARD-2de4363f-6779-4959-8221-d39e38fa1eb4,s3://bucket/block_5812,url_5812,44 GB
SHARD-bf079c13-b6b6-4443-a666-6a891ea0c844,s3://bucket/block_5813,url_5813,5 GB
SHARD-a83116c1-0af3-473e-874d-aaa5b17a5046,s3://bucket/block_5814,url_5814,45 GB
SHARD-3563efc8-89de-41ac-be01-a4c4ce2ec27a,s3://bucket/block_5815,url_5815,32 GB
SHARD-9a77422d-5ae9-4ab5-8b00-33eb330e168a,s3://bucket/block_5816,url_5816,95 GB
SHARD-cf67ca9c-e24a-4fe4-beaa-e38d7bd2c575,s3://bucket/block_5817,url_5817,11 GB
SHARD-9db3cfb4-712d-45db-9895-f92ad85568f6,s3://bucket/block_5818,url_5818,18 GB
SHARD-52b33004-7880-4259-bfb0-856f9f1e2e15,s3://bucket/block_5819,url_5819,8 GB
SHARD-8ef5b49a-95f7-49b1-9be1-d3603c7b0042,s3://bucket/block_5820,url_5820,77 GB
SHARD-0016658e-8a34-45e5-a11a-0c277ddb81ba,s3://bucket/block_5821,url_5821,86 GB
SHARD-927d8fa3-c75c-40e7-933b-9b03bfbc7dde,s3://bucket/block_5822,url_5822,35 GB
SHARD-601c9cb2-553f-4615-a230-f780a4b8d3b0,s3://bucket/block_5823,url_5823,16 GB
SHARD-b4a6e527-58c5-47f9-8173-283e70a91ea6,s3://bucket/block_5824,url_5824,59 GB
SHARD-ff7252be-a2ab-4bff-b287-d94aee5b22ef,s3://bucket/block_5825,url_5825,25 GB
SHARD-25cb53c1-fc89-423c-a76d-9550a16a78ae,s3://bucket/block_5826,url_5826,83 GB
SHARD-91935baa-d6b9-44ba-9963-756c7adfc5d8,s3://bucket/block_5827,url_5827,42 GB
SHARD-9db13475-9100-4091-8e3a-de53d646b9c2,s3://bucket/block_5828,url_5828,53 GB
SHARD-0913b470-fc86-4970-8988-c6be7981fb08,s3://bucket/block_5829,url_5829,15 GB
SHARD-35b22edb-11c0-48c9-af33-dabe34ba3aa1,s3://bucket/block_5830,url_5830,42 GB
SHARD-50e33999-d64b-4420-987d-4e4f941ce415,s3://bucket/block_5831,url_5831,66 GB
SHARD-464d9d10-fab1-40c3-89ae-bc2f50422a8a,s3://bucket/block_5832,url_5832,68 GB
SHARD-d1b8e141-a8e5-47ab-82c2-506cee3198b2,s3://bucket/block_5833,url_5833,28 GB
SHARD-6af7e426-da84-4e41-b98d-d12360fd6453,s3://bucket/block_5834,url_5834,25 GB
SHARD-87606ca6-4cb9-4443-ab7b-108fb7b2ecc4,s3://bucket/block_5835,url_5835,92 GB
SHARD-32dba682-2855-4174-8961-5ee35e7c1f0c,s3://bucket/block_5836,url_5836,43 GB
SHARD-4f36885b-4e04-4eb9-af94-1b0c4bbd1c7f,s3://bucket/block_5837,url_5837,39 GB
SHARD-be6ab0f1-0a43-4e16-81f2-50d084ada6a4,s3://bucket/block_5838,url_5838,40 GB
SHARD-37f03f7a-ef57-48bb-b7a5-e70d4a438ec8,s3://bucket/block_5839,url_5839,81 GB
SHARD-c8a1fbaf-db77-4e11-b112-c0c7807a71bf,s3://bucket/block_5840,url_5840,17 GB
SHARD-6966e147-de6a-44ef-b95b-b533f4b7bfca,s3://bucket/block_5841,url_5841,64 GB
SHARD-7d430b7a-d45b-4784-b7eb-decd1347858f,s3://bucket/block_5842,url_5842,58 GB
SHARD-51394749-c38e-4ea0-8c5f-f95d7656e739,s3://bucket/block_5843,url_5843,66 GB
SHARD-8c0d6537-11c0-4920-b1a4-3d8657f05217,s3://bucket/block_5844,url_5844,93 GB
SHARD-36b01d0c-a237-4722-bdcb-30c5930f1e08,s3://bucket/block_5845,url_5845,14 GB
SHARD-c13077fb-3068-492f-81e2-ef97b6471f0e,s3://bucket/block_5846,url_5846,89 GB
SHARD-9289435b-a05d-49a7-95db-d0bd15336697,s3://bucket/block_5847,url_5847,89 GB
SHARD-6f09ad9e-36a4-4731-af44-38004713d4e8,s3://bucket/block_5848,url_5848,69 GB
SHARD-65602190-89cc-46cf-963f-4f6e9e674a6e,s3://bucket/block_5849,url_5849,57 GB
SHARD-119c6108-b9ce-44c2-b1bb-8ff49c95fd65,s3://bucket/block_5850,url_5850,38 GB
SHARD-809ab774-48da-460d-8f62-e547fddbbdcd,s3://bucket/block_5851,url_5851,1 GB
SHARD-e7cc7224-2724-4860-870d-7fd372a5a77a,s3://bucket/block_5852,url_5852,93 GB
SHARD-3a46023f-a49a-413b-845a-2d0e243de4bd,s3://bucket/block_5853,url_5853,88 GB
SHARD-fbf2500a-ab44-4b25-9ed6-642c08bca7ac,s3://bucket/block_5854,url_5854,67 GB
SHARD-7a9934b1-3bfb-4a01-8298-de0c13042877,s3://bucket/block_5855,url_5855,30 GB
SHARD-6794b099-f572-40ee-aa67-86cabdbc0d59,s3://bucket/block_5856,url_5856,60 GB
SHARD-013ff61d-f577-4e03-bde0-be5323f86441,s3://bucket/block_5857,url_5857,35 GB
SHARD-d60a0d6f-49e9-4a22-af2c-c26321ada04b,s3://bucket/block_5858,url_5858,42 GB
SHARD-5af1063b-83a8-4a42-9086-cd9a17dde84d,s3://bucket/block_5859,url_5859,65 GB
SHARD-56a24ebc-7ff9-4269-bd99-0082859477ef,s3://bucket/block_5860,url_5860,12 GB
SHARD-248e344d-b2cf-4258-b296-c9aed2cbb145,s3://bucket/block_5861,url_5861,33 GB
SHARD-1d22b93b-2c51-43a1-a23e-e292c5e713df,s3://bucket/block_5862,url_5862,52 GB
SHARD-003d6248-210f-4edc-8128-09dae4ece198,s3://bucket/block_5863,url_5863,91 GB
SHARD-50221c5d-84a7-4e9e-a495-e240ac1363da,s3://bucket/block_5864,url_5864,32 GB
SHARD-99b23b58-9607-4d3f-96d8-bfad6107af2c,s3://bucket/block_5865,url_5865,50 GB
SHARD-f179bb37-d31c-4a7b-af8f-69057581cfb5,s3://bucket/block_5866,url_5866,17 GB
SHARD-725adb4a-7fdf-4142-aa86-0ef9d0b4cdf1,s3://bucket/block_5867,url_5867,67 GB
SHARD-d6b40087-dc05-491b-a06e-fbafba176091,s3://bucket/block_5868,url_5868,80 GB
SHARD-b467a4a7-0b50-4b97-acf9-7d85f74e1649,s3://bucket/block_5869,url_5869,96 GB
SHARD-2bdfdddf-b14b-4ccc-8e58-22715173e40f,s3://bucket/block_5870,url_5870,95 GB
SHARD-6a1c61d9-c26a-4561-b675-ecc351785071,s3://bucket/block_5871,url_5871,51 GB
SHARD-36c31be3-07f4-4b63-9d41-0ca4339bc78e,s3://bucket/block_5872,url_5872,99 GB
SHARD-6a957c39-2cab-4f58-83be-e732f06aebb0,s3://bucket/block_5873,url_5873,66 GB
SHARD-312d663f-86b7-4579-94d7-c39372f6bbd5,s3://bucket/block_5874,url_5874,68 GB
SHARD-3a888218-ef09-41fd-aa5d-ebc0400f4474,s3://bucket/block_5875,url_5875,69 GB
SHARD-164facc3-94d7-41d6-89ca-709e9217f6cd,s3://bucket/block_5876,url_5876,16 GB
SHARD-c499ce7c-f2c5-4aed-a4b3-5898e68d0034,s3://bucket/block_5877,url_5877,23 GB
SHARD-eddaa807-0a9f-452a-9e60-d7f8c6a353a1,s3://bucket/block_5878,url_5878,96 GB
SHARD-5f38276e-c2f9-4aed-9927-4f1bc9f7bfcc,s3://bucket/block_5879,url_5879,26 GB
SHARD-8c58cfc4-4fef-4d74-8d7d-75713eb4c218,s3://bucket/block_5880,url_5880,26 GB
SHARD-c1b7def2-923f-4cdd-9040-5be196382f3b,s3://bucket/block_5881,url_5881,7 GB
SHARD-7f2c46cd-de65-48e5-b6ea-180b021760c4,s3://bucket/block_5882,url_5882,82 GB
SHARD-8240f904-65f2-4c4c-94a1-1311cf10ff7c,s3://bucket/block_5883,url_5883,52 GB
SHARD-adf7e55c-7afa-4768-862c-2da158632271,s3://bucket/block_5884,url_5884,43 GB
SHARD-bb7c6465-04c3-403b-93f9-55b4a2158047,s3://bucket/block_5885,url_5885,38 GB
SHARD-352908ce-bf81-4480-b140-e90715ea2e19,s3://bucket/block_5886,url_5886,22 GB
SHARD-ec3e50eb-c9c0-4798-8fa2-78cac8006d16,s3://bucket/block_5887,url_5887,20 GB
SHARD-3f8e8e22-0b23-4f34-b181-744be364827b,s3://bucket/block_5888,url_5888,40 GB
SHARD-8f549720-c56d-4bec-9a8e-297c990f818d,s3://bucket/block_5889,url_5889,13 GB
SHARD-5d5201c4-aec4-49ac-b38f-784b7a01a687,s3://bucket/block_5890,url_5890,36 GB
SHARD-c7ee9c46-1912-4b46-b0cf-c2a5880d5a27,s3://bucket/block_5891,url_5891,16 GB
SHARD-f8d21d55-ef0a-4e67-ace1-c42ca0bc3634,s3://bucket/block_5892,url_5892,17 GB
SHARD-2a6fed22-81f7-4518-a73f-74776ffce60f,s3://bucket/block_5893,url_5893,84 GB
SHARD-6d8dc55d-9c23-42ae-8ad0-dba31e67fa30,s3://bucket/block_5894,url_5894,37 GB
SHARD-75090097-b59e-4e57-a8d3-8b079dcc8a44,s3://bucket/block_5895,url_5895,54 GB
SHARD-23cb3269-4cc9-49ff-990e-c89de3f3fcc3,s3://bucket/block_5896,url_5896,99 GB
SHARD-36236a51-da70-4409-aadb-6f87058f2749,s3://bucket/block_5897,url_5897,45 GB
SHARD-cb2c0d6a-fde4-497e-8a68-664078c1bf9a,s3://bucket/block_5898,url_5898,42 GB
SHARD-2c79d800-93ce-42f7-8058-eee61d1dc7da,s3://bucket/block_5899,url_5899,54 GB
SHARD-cf225cb7-ee57-4ad2-845f-312b4ef24868,s3://bucket/block_5900,url_5900,28 GB
SHARD-db3547ff-1b1c-41f0-bb3b-1ad4332096ea,s3://bucket/block_5901,url_5901,34 GB
SHARD-69517b68-dad5-4388-9537-c47b0803fe26,s3://bucket/block_5902,url_5902,33 GB
SHARD-9496c050-201c-40eb-9fe7-03e70f11aab2,s3://bucket/block_5903,url_5903,94 GB
SHARD-8f7566b4-286e-4dcd-834c-663b702723ca,s3://bucket/block_5904,url_5904,79 GB
SHARD-5243a641-38e9-4ee4-a8dd-74e38f546ffa,s3://bucket/block_5905,url_5905,61 GB
SHARD-4a676b93-b85f-4730-9014-903d9fad9dd2,s3://bucket/block_5906,url_5906,4 GB
SHARD-a49950ac-d7a2-447f-abb1-4f26c8b95333,s3://bucket/block_5907,url_5907,21 GB
SHARD-44a7b60e-0ffd-4c06-900b-e44994cb47a2,s3://bucket/block_5908,url_5908,87 GB
SHARD-d60573ea-1465-44ed-baea-5cc16016212a,s3://bucket/block_5909,url_5909,24 GB
SHARD-a6a901a1-e7a3-4d8e-b1de-4100c52a4b80,s3://bucket/block_5910,url_5910,100 GB
SHARD-f74bc282-f39d-4b43-841c-65f20f967d84,s3://bucket/block_5911,url_5911,7 GB
SHARD-fd1a5e7e-5de6-4d42-8c89-c76d13c86706,s3://bucket/block_5912,url_5912,30 GB
SHARD-66cdd547-d3be-4be2-b7fa-1d45941ee952,s3://bucket/block_5913,url_5913,34 GB
SHARD-a1d3f257-5737-4c22-9af3-a3fb388ed3af,s3://bucket/block_5914,url_5914,59 GB
SHARD-5851b157-516e-4dae-b154-858156b4ded0,s3://bucket/block_5915,url_5915,38 GB
SHARD-97fa92be-3414-4c14-8d7d-59ca7c4dd093,s3://bucket/block_5916,url_5916,87 GB
SHARD-6128b6df-ff93-4921-8128-c0f76b98d9d1,s3://bucket/block_5917,url_5917,78 GB
SHARD-d2a20e9d-1e8c-4df5-b780-fc056d3863d6,s3://bucket/block_5918,url_5918,56 GB
SHARD-93e0cb99-8935-4301-b4f1-854371c4d39b,s3://bucket/block_5919,url_5919,10 GB
SHARD-d9e61c75-8d9e-416d-a33b-2f4a86f4265d,s3://bucket/block_5920,url_5920,84 GB
SHARD-d22f84e5-20a1-4dbb-8a40-ccf9ec4c62d4,s3://bucket/block_5921,url_5921,90 GB
SHARD-ae1b9626-cdad-4120-bf6b-b252b946d7f6,s3://bucket/block_5922,url_5922,90 GB
SHARD-eaceb629-1215-412d-af22-6a5d104c47a0,s3://bucket/block_5923,url_5923,86 GB
SHARD-483581a1-5edd-4882-8e71-4b25d6d0745f,s3://bucket/block_5924,url_5924,71 GB
SHARD-b4e2ce81-b40a-48ff-b89b-6cc1db98f6be,s3://bucket/block_5925,url_5925,57 GB
SHARD-28e2e6da-91c0-4751-8b6b-e037d8396e34,s3://bucket/block_5926,url_5926,82 GB
SHARD-2759e773-d49c-4dae-8619-0db70efe1803,s3://bucket/block_5927,url_5927,79 GB
SHARD-e0af9c73-ada1-4032-ad63-0654514f77b7,s3://bucket/block_5928,url_5928,22 GB
SHARD-2a927ba6-8dd8-4832-9207-69a98704989b,s3://bucket/block_5929,url_5929,46 GB
SHARD-74d43ddf-84b6-4a03-a4c9-2e9cb3806e9d,s3://bucket/block_5930,url_5930,95 GB
SHARD-c9ae8771-aa53-4b55-ad7e-4a8cb2dc7f55,s3://bucket/block_5931,url_5931,64 GB
SHARD-a4d2ce9e-8641-417b-89c0-c72a576499fd,s3://bucket/block_5932,url_5932,97 GB
SHARD-5230bb79-66af-4150-89d7-289205911d74,s3://bucket/block_5933,url_5933,71 GB
SHARD-58c6a8ca-a598-462c-bd78-9fb8ccdd229f,s3://bucket/block_5934,url_5934,84 GB
SHARD-fa4b5884-fc29-419d-81fd-219584e37bd6,s3://bucket/block_5935,url_5935,48 GB
SHARD-6a7180d6-2edc-4e5e-9af1-eef95129bbfa,s3://bucket/block_5936,url_5936,73 GB
SHARD-10c9eef7-3457-447a-babc-176fe8e69a8b,s3://bucket/block_5937,url_5937,27 GB
SHARD-563eae2e-1f31-4217-ab97-652a48d555e2,s3://bucket/block_5938,url_5938,88 GB
SHARD-840425c2-dc77-4099-9e1b-7cabec341790,s3://bucket/block_5939,url_5939,57 GB
SHARD-fd760e8f-fbe8-494a-b791-82f7633d1a0d,s3://bucket/block_5940,url_5940,9 GB
SHARD-36052939-c917-47a0-ae1f-905c2350317e,s3://bucket/block_5941,url_5941,13 GB
SHARD-e2a1daeb-857f-44da-98c8-f6edd421d3c3,s3://bucket/block_5942,url_5942,95 GB
SHARD-8d3429b1-75b6-4774-b315-4fc05103deaa,s3://bucket/block_5943,url_5943,32 GB
SHARD-8db2d159-568f-4397-a4d7-23bec39e2d73,s3://bucket/block_5944,url_5944,7 GB
SHARD-72d4bc31-8396-4289-b4f8-22325e035a97,s3://bucket/block_5945,url_5945,84 GB
SHARD-998d1c18-ccc7-4072-b6f7-58a79d98f991,s3://bucket/block_5946,url_5946,9 GB
SHARD-920314a6-cbef-40e5-8493-91b7e4d8b243,s3://bucket/block_5947,url_5947,11 GB
SHARD-6f8bf773-1bfd-4d0e-9f80-4e40b938d1cc,s3://bucket/block_5948,url_5948,30 GB
SHARD-bf9f23ca-9f11-4dbe-9c55-06723492efd6,s3://bucket/block_5949,url_5949,14 GB
SHARD-8a8df98f-5d67-45c2-ac48-e9cfaa676632,s3://bucket/block_5950,url_5950,7 GB
SHARD-3371acde-0d42-4937-b9c3-b3dde868e92b,s3://bucket/block_5951,url_5951,48 GB
SHARD-ca312093-f472-4de9-998e-9504c15c86a5,s3://bucket/block_5952,url_5952,15 GB
SHARD-e61cc58f-556b-4140-bb6d-224b224d46b2,s3://bucket/block_5953,url_5953,6 GB
SHARD-61226229-341b-4630-acd4-cc999f532ea2,s3://bucket/block_5954,url_5954,41 GB
SHARD-6bbc55b0-e23b-42e0-8c4f-7c9677efe125,s3://bucket/block_5955,url_5955,41 GB
SHARD-fffe373b-fb89-405e-80d5-482ea77524d0,s3://bucket/block_5956,url_5956,24 GB
SHARD-a5c13115-db33-473c-b692-260c0e304ac9,s3://bucket/block_5957,url_5957,81 GB
SHARD-f03b1d39-2438-4aac-bce4-3d2808bb1347,s3://bucket/block_5958,url_5958,86 GB
SHARD-c93d6202-e3f8-497b-820b-f9867b3a7a70,s3://bucket/block_5959,url_5959,3 GB
SHARD-7a033869-cd0d-45ac-a4eb-2b2d19df72e5,s3://bucket/block_5960,url_5960,64 GB
SHARD-8e60ec98-a578-43c9-8a25-5efe923ed020,s3://bucket/block_5961,url_5961,53 GB
SHARD-25b7c4c1-f98d-439d-a904-9ebaa4e867fc,s3://bucket/block_5962,url_5962,9 GB
SHARD-396c50c3-c8b5-4f17-976b-1319d7e5b62e,s3://bucket/block_5963,url_5963,23 GB
SHARD-dd33c5a5-96c2-4117-afdb-2faeee7fa9a7,s3://bucket/block_5964,url_5964,21 GB
